"344","4","1","0"
"346","4","1","0"
"347","4","1","0"
"348","4","2","0"
"349","4","1","0"
"351","4","2","0"
"350","4","2","0"
"352","4","1","0"
"354","4","1","0"
"353","4","2","0"
"356","4","1","0"
"355","4","1","0"
"357","4","1","0"
"360","4","2","0"
"358","4","1","0"
"362","4","1","0"
"359","4","1","0"
"363","4","1","0"
"364","4","1","0"
"361","4","1","0"
"365","4","1","0"
"366","4","2","0"
"367","4","1","0"
"369","4","1","0"
"368","4","1","0"
"371","4","1","0"
"372","4","1","0"
"370","4","1","0"
"373","4","1","0"
"375","4","1","0"
"374","4","1","0"
"377","4","1","0"
"378","4","1","0"
"376","4","1","0"
"381","4","1","0"
"383","4","1","0"
"380","4","1","0"
"379","4","1","0"
"382","4","1","0"
"384","4","1","0"
"385","4","1","0"
"387","4","1","0"
"390","4","1","0"
"388","4","1","0"
"389","4","1","0"
"391","4","1","0"
"386","4","3","0"
"392","4","1","0"
"393","4","2","0"
"394","4","1","0"
"397","4","2","0"
"396","4","2","0"
"395","4","1","0"
"398","4","1","0"
"400","4","1","0"
"399","4","2","0"
"402","5","1","0"
"401","5","1","0"
"404","5","1","0"
"403","5","2","0"
"405","5","2","0"
"407","5","1","0"
"406","5","3","0"
"410","5","2","0"
"411","5","2","0"
"408","5","2","0"
"409","5","3","0"
"414","5","1","0"
"413","5","1","0"
"412","5","1","0"
"418","5","1","0"
"421","5","1","0"
"420","5","2","0"
"422","5","1","0"
"419","5","4","0"
"417","5","1","0"
"416","5","2","0"
"423","5","1","0"
"424","5","1","0"
"425","5","1","0"
"427","5","2","0"
"415","5","3","0"
"426","5","1","0"
"429","5","1","0"
"432","5","1","0"
"431","5","1","0"
"428","5","1","0"
"433","5","1","0"
"430","5","2","0"
"434","5","1","0"
"435","5","3","0"
"436","5","1","0"
"437","5","1","0"
"440","5","1","0"
"438","5","2","0"
"439","5","2","0"
"441","5","2","0"
"442","5","1","0"
"444","5","1","0"
"445","5","1","0"
"443","5","2","0"
"448","5","2","0"
"447","5","1","0"
"449","5","1","0"
"446","5","2","0"
"450","5","1","0"
"452","5","1","0"
"455","5","1","0"
"453","5","1","0"
"456","5","1","0"
"451","5","2","0"
"454","5","2","0"
"457","5","2","0"
"458","5","1","0"
"459","5","1","0"
"464","5","1","0"
"460","5","1","0"
"462","5","1","0"
"461","5","1","0"
"463","5","1","0"
"465","5","3","0"
"466","5","2","0"
"468","5","1","0"
"471","5","1","0"
"472","5","1","0"
"470","5","2","0"
"469","5","3","0"
"467","5","3","0"
"473","5","1","0"
"475","5","1","0"
"474","5","1","0"
"476","5","1","0"
"478","5","1","0"
"477","5","1","0"
"479","5","1","0"
"481","5","1","0"
"480","5","1","0"
"483","5","1","0"
"482","5","3","0"
"484","5","1","0"
"485","5","1","0"
"487","5","2","0"
"489","5","1","0"
"486","5","2","0"
"488","5","1","0"
"490","5","2","0"
"491","5","3","0"
"493","5","1","0"
"492","5","1","0"
"494","5","1","0"
"497","5","2","0"
"495","5","2","0"
"496","5","1","0"
"498","5","1","0"
"500","5","1","0"
"499","5","1","0"
"501","6","1","0"
"502","6","1","0"
"505","6","1","0"
"506","6","1","0"
"503","6","2","0"
"504","6","2","0"
"507","6","2","0"
"508","6","2","0"
"509","6","2","0"
"510","6","2","0"
"511","6","1","0"
"512","6","2","0"
"513","6","2","0"
"515","6","2","0"
"514","6","2","0"
"516","6","1","0"
"517","6","1","0"
"520","6","1","0"
"522","6","1","0"
"518","6","2","0"
"521","6","2","0"
"519","6","2","0"
"524","6","1","0"
"523","6","2","0"
"527","6","1","0"
"525","6","2","0"
"531","6","1","0"
"529","6","1","0"
"526","6","1","0"
"530","6","1","0"
"528","6","3","0"
"533","6","1","0"
"532","6","3","0"
"534","6","1","0"
"535","6","2","0"
"537","6","2","0"
"536","6","2","0"
"539","6","2","0"
"540","6","2","0"
"541","6","1","0"
"538","6","3","0"
"543","6","2","0"
"546","6","1","0"
"542","6","3","0"
"544","6","3","0"
"547","6","2","0"
"545","6","4","0"
"548","6","1","0"
"550","6","2","0"
"551","6","1","0"
"549","6","2","0"
"552","6","2","0"
"555","6","1","0"
"553","6","2","0"
"554","6","4","0"
"556","6","2","0"
"557","6","2","0"
"558","6","1","0"
"559","6","2","0"
"563","6","1","0"
"560","6","2","0"
"561","6","2","0"
"562","6","2","0"
"566","6","1","0"
"565","6","2","0"
"564","6","3","0"
"567","6","1","0"
"569","6","2","0"
"570","6","1","0"
"571","6","2","0"
"568","6","4","0"
"573","6","2","0"
"572","6","2","0"
"574","6","1","0"
"576","6","1","0"
"575","6","2","0"
"577","6","2","0"
"579","6","2","0"
"578","6","2","0"
"580","6","2","0"
"583","6","1","0"
"582","6","2","0"
"581","6","3","0"
"586","6","1","0"
"585","6","1","0"
"584","6","1","0"
"591","6","1","0"
"587","6","2","0"
"588","6","2","0"
"593","6","1","0"
"589","6","2","0"
"592","6","1","0"
"590","6","2","0"
"594","6","2","0"
"596","6","2","0"
"595","6","2","0"
"600","6","1","0"
"597","6","4","0"
"598","6","2","0"
"601","7","2","0"
"599","6","2","0"
"605","7","2","0"
"604","7","1","0"
"602","7","2","0"
"603","7","1","0"
"606","7","2","0"
"607","7","2","0"
"609","7","1","0"
"613","7","1","0"
"608","7","3","0"
"610","7","3","0"
"611","7","2","0"
"612","7","2","0"
"615","7","1","0"
"614","7","2","0"
"617","7","1","0"
"619","7","1","0"
"616","7","2","0"
"618","7","1","0"
"621","7","1","0"
"620","7","2","0"
"623","7","2","0"
"626","7","1","0"
"622","7","4","0"
"624","7","3","0"
"625","7","2","0"
"627","7","2","0"
"629","7","2","0"
"628","7","2","0"
"630","7","2","0"
"631","7","2","0"
"632","7","1","0"
"634","7","2","0"
"633","7","1","0"
"635","7","1","0"
"636","7","1","0"
"637","7","1","0"
"638","7","2","0"
"641","7","1","0"
"642","7","1","0"
"640","7","1","0"
"643","7","1","0"
"639","7","2","0"
"644","7","3","0"
"645","7","1","0"
"647","7","2","0"
"648","7","1","0"
"649","7","1","0"
"646","7","2","0"
"650","7","1","0"
"651","7","2","0"
"652","7","2","0"
"655","7","1","0"
"653","7","1","0"
"657","7","3","0"
"654","7","3","0"
"656","7","2","0"
"658","7","2","0"
"660","7","2","0"
"659","7","2","0"
"664","7","2","0"
"662","7","2","0"
"661","7","2","0"
"665","7","2","0"
"663","7","2","0"
"669","7","2","0"
"666","7","2","0"
"667","7","2","0"
"668","7","2","0"
"672","7","1","0"
"673","7","1","0"
"670","7","2","0"
"671","7","2","0"
"675","7","1","0"
"674","7","1","0"
"676","7","1","0"
"677","7","2","0"
"679","7","1","0"
"678","7","3","0"
"681","7","2","0"
"680","7","1","0"
"683","7","2","0"
"682","7","3","0"
"685","7","1","0"
"687","7","1","0"
"686","7","2","0"
"684","7","4","0"
"690","7","3","0"
"688","7","4","0"
"689","7","4","0"
"692","7","1","0"
"691","7","2","0"
"693","7","2","0"
"694","7","3","0"
"695","7","2","0"
"696","7","2","0"
"697","7","2","0"
"700","7","1","0"
"698","7","1","0"
"699","7","1","0"
"703","8","1","0"
"702","8","1","0"
"704","8","1","0"
"701","8","2","0"
"705","8","2","0"
"711","8","1","0"
"707","8","1","0"
"706","8","3","0"
"709","8","2","0"
"710","8","2","0"
"708","8","2","0"
"712","8","2","0"
"714","8","1","0"
"717","8","1","0"
"713","8","3","0"
"719","8","1","0"
"718","8","3","0"
"715","8","3","0"
"720","8","3","0"
"716","8","2","0"
"721","8","2","0"
"723","8","1","0"
"724","8","2","0"
"725","8","1","0"
"727","8","1","0"
"722","8","3","0"
"728","8","2","0"
"729","8","2","0"
"726","8","3","0"
"732","8","1","0"
"730","8","2","0"
"731","8","2","0"
"733","8","2","0"
"734","8","1","0"
"735","8","2","0"
"736","8","3","0"
"739","8","1","0"
"737","8","2","0"
"738","8","3","0"
"740","8","1","0"
"742","8","2","0"
"741","8","3","0"
"743","8","1","0"
"744","8","3","0"
"745","8","2","0"
"747","8","2","0"
"748","8","1","0"
"746","8","2","0"
"749","8","2","0"
"751","8","1","0"
"750","8","2","0"
"752","8","2","0"
"755","8","1","0"
"754","8","3","0"
"757","8","2","0"
"753","8","4","0"
"759","8","1","0"
"756","8","2","0"
"760","8","2","0"
"758","8","2","0"
"761","8","1","0"
"763","8","1","0"
"764","8","1","0"
"767","8","1","0"
"766","8","2","0"
"762","8","2","0"
"768","8","2","0"
"765","8","3","0"
"769","8","1","0"
"774","8","1","0"
"771","8","2","0"
"772","8","3","0"
"776","8","1","0"
"770","8","4","0"
"773","8","2","0"
"775","8","3","0"
"777","8","1","0"
"778","8","2","0"
"780","8","1","0"
"781","8","2","0"
"779","8","3","0"
"782","8","2","0"
"787","8","1","0"
"784","8","3","0"
"786","8","2","0"
"783","8","2","0"
"785","8","2","0"
"789","8","1","0"
"788","8","3","0"
"790","8","2","0"
"791","8","2","0"
"793","8","2","0"
"792","8","2","0"
"796","8","1","0"
"797","8","2","0"
"799","8","1","0"
"798","8","2","0"
"795","8","3","0"
"794","8","4","0"
"800","8","1","0"
"802","9","2","0"
"801","9","1","0"
"804","9","2","0"
"803","9","2","0"
"805","9","2","0"
"806","9","2","0"
"808","9","2","0"
"807","9","2","0"
"809","9","2","0"
"811","9","2","0"
"810","9","3","0"
"813","9","3","0"
"812","9","4","0"
"814","9","2","0"
"815","9","2","0"
"816","9","2","0"
"817","9","2","0"
"818","9","3","0"
"819","9","3","0"
"820","9","1","0"
"821","9","2","0"
"823","9","2","0"
"825","9","2","0"
"824","9","3","0"
"826","9","3","0"
"822","9","4","0"
"828","9","1","0"
"827","9","2","0"
"829","9","3","0"
"830","9","1","0"
"831","9","2","0"
"834","9","2","0"
"835","9","2","0"
"833","9","4","0"
"838","9","2","0"
"832","9","3","0"
"836","9","3","0"
"837","9","3","0"
"839","9","2","0"
"840","9","2","0"
"842","9","2","0"
"845","9","1","0"
"844","9","1","0"
"843","9","3","0"
"846","9","1","0"
"841","9","5","0"
"849","9","3","0"
"848","9","2","0"
"847","9","4","0"
"850","9","2","0"
"852","9","3","0"
"854","9","2","0"
"853","9","2","0"
"851","9","3","0"
"857","9","1","0"
"855","9","3","0"
"859","9","2","0"
"856","9","3","0"
"858","9","2","0"
"860","9","3","0"
"861","9","3","0"
"864","9","2","0"
"862","9","3","0"
"863","9","2","0"
"866","9","1","0"
"865","9","2","0"
"869","9","1","0"
"868","9","2","0"
"867","9","3","0"
"870","9","2","0"
"873","9","1","0"
"875","9","1","0"
"872","9","2","0"
"874","9","2","0"
"876","9","1","0"
"871","9","5","0"
"877","9","2","0"
"878","9","2","0"
"880","9","2","0"
"881","9","3","0"
"879","9","3","0"
"883","9","1","0"
"882","9","4","0"
"886","9","1","0"
"885","9","2","0"
"884","9","1","0"
"887","9","2","0"
"889","9","2","0"
"891","9","2","0"
"890","9","3","0"
"892","9","2","0"
"888","9","2","0"
"893","9","2","0"
"894","9","3","0"
"895","9","3","0"
"899","9","3","0"
"898","9","2","0"
"900","9","2","0"
"896","9","3","0"
"897","9","3","0"
"901","10","3","0"
"902","10","3","0"
"903","10","2","0"
"907","10","1","0"
"904","10","2","0"
"906","10","2","0"
"905","10","2","0"
"908","10","3","0"
"913","10","3","0"
"912","10","1","0"
"909","10","4","0"
"910","10","2","0"
"914","10","1","0"
"911","10","3","0"
"916","10","2","0"
"915","10","5","0"
"917","10","2","0"
"921","10","4","0"
"922","10","2","0"
"923","10","3","0"
"918","10","3","0"
"920","10","3","0"
"924","10","3","0"
"925","10","1","0"
"919","10","6","0"
"926","10","1","0"
"929","10","1","0"
"927","10","3","0"
"930","10","2","0"
"928","10","3","0"
"931","10","3","0"
"932","10","3","0"
"933","10","1","0"
"935","10","1","0"
"934","10","2","0"
"938","10","2","0"
"936","10","2","0"
"937","10","2","0"
"940","10","2","0"
"939","10","3","0"
"942","10","1","0"
"941","10","2","0"
"944","10","2","0"
"943","10","3","0"
"945","10","1","0"
"948","10","2","0"
"947","10","3","0"
"949","10","2","0"
"946","10","2","0"
"950","10","2","0"
"951","10","2","0"
"953","10","2","0"
"952","10","2","0"
"954","10","2","0"
"955","10","3","0"
"958","10","2","0"
"957","10","2","0"
"959","10","2","0"
"960","10","3","0"
"961","10","1","0"
"956","10","4","0"
"963","10","3","0"
"962","10","3","0"
"965","10","2","0"
"964","10","3","0"
"966","10","2","0"
"969","10","2","0"
"967","10","3","0"
"968","10","3","0"
"970","10","3","0"
"974","10","1","0"
"971","10","2","0"
"972","10","1","0"
"973","10","3","0"
"976","10","2","0"
"977","10","2","0"
"975","10","3","0"
"979","10","2","0"
"978","10","4","0"
"980","10","4","0"
"981","10","3","0"
"984","10","2","0"
"982","10","4","0"
"983","10","3","0"
"986","10","2","0"
"985","10","4","0"
"987","10","4","0"
"988","10","2","0"
"989","10","2","0"
"990","10","2","0"
"991","10","2","0"
"992","10","3","0"
"993","10","3","0"
"996","10","2","0"
"995","10","3","0"
"994","10","2","0"
"1000","10","2","0"
"997","10","3","0"
"998","10","2","0"
"999","10","1","0"
"1002","11","2","0"
"1004","11","2","0"
"1003","11","2","0"
"1001","11","4","0"
"1005","11","2","0"
"1007","11","2","0"
"1008","11","2","0"
"1009","11","3","0"
"1011","11","3","0"
"1006","11","3","0"
"1013","11","2","0"
"1014","11","2","0"
"1010","11","4","0"
"1012","11","4","0"
"1015","11","2","0"
"1017","11","2","0"
"1016","11","2","0"
"1018","11","3","0"
"1019","11","2","0"
"1022","11","2","0"
"1024","11","2","0"
"1021","11","3","0"
"1023","11","4","0"
"1025","11","2","0"
"1020","11","8","0"
"1027","11","2","0"
"1026","11","3","0"
"1030","11","2","0"
"1028","11","4","0"
"1029","11","3","0"
"1031","11","3","0"
"1032","11","4","0"
"1033","11","2","0"
"1034","11","2","0"
"1037","11","2","0"
"1038","11","3","0"
"1036","11","2","0"
"1035","11","2","0"
"1039","11","2","0"
"1040","11","2","0"
"1042","11","4","0"
"1041","11","4","0"
"1043","11","1","0"
"1046","11","2","0"
"1044","11","4","0"
"1045","11","2","0"
"1048","11","1","0"
"1047","11","3","0"
"1049","11","2","0"
"1051","11","3","0"
"1050","11","4","0"
"1053","11","2","0"
"1054","11","2","0"
"1055","11","3","0"
"1056","11","2","0"
"1052","11","3","0"
"1058","11","2","0"
"1057","11","3","0"
"1060","11","2","0"
"1059","11","3","0"
"1061","11","2","0"
"1062","11","2","0"
"1063","11","1","0"
"1067","11","2","0"
"1064","11","3","0"
"1069","11","1","0"
"1068","11","2","0"
"1065","11","4","0"
"1070","11","2","0"
"1066","11","7","0"
"1071","11","2","0"
"1072","11","2","0"
"1075","11","2","0"
"1076","11","2","0"
"1073","11","2","0"
"1074","11","2","0"
"1077","11","3","0"
"1080","11","2","0"
"1078","11","2","0"
"1079","11","3","0"
"1082","11","3","0"
"1084","11","2","0"
"1081","11","2","0"
"1083","11","2","0"
"1085","11","2","0"
"1087","11","2","0"
"1086","11","4","0"
"1088","11","1","0"
"1089","11","1","0"
"1091","11","2","0"
"1093","11","2","0"
"1094","11","2","0"
"1090","11","3","0"
"1092","11","3","0"
"1095","11","2","0"
"1096","11","3","0"
"1098","11","2","0"
"1099","11","2","0"
"1097","11","5","0"
"1100","11","2","0"
"1101","12","2","0"
"1102","12","2","0"
"1103","12","2","0"
"1105","12","2","0"
"1104","12","4","0"
"1108","12","2","0"
"1106","12","3","0"
"1111","12","3","0"
"1107","12","4","0"
"1110","12","3","0"
"1109","12","7","0"
"1113","12","4","0"
"1114","12","4","0"
"1115","12","4","0"
"1112","12","3","0"
"1116","12","4","0"
"1117","12","3","0"
"1118","12","2","0"
"1119","12","2","0"
"1123","12","2","0"
"1122","12","2","0"
"1124","12","3","0"
"1120","12","2","0"
"1125","12","4","0"
"1121","12","4","0"
"1128","12","2","0"
"1130","12","3","0"
"1129","12","2","0"
"1131","12","2","0"
"1127","12","4","0"
"1132","12","2","0"
"1126","12","4","0"
"1133","12","2","0"
"1135","12","3","0"
"1134","12","2","0"
"1136","12","2","0"
"1137","12","2","0"
"1138","12","2","0"
"1140","12","3","0"
"1139","12","4","0"
"1141","12","3","0"
"1142","12","2","0"
"1143","12","3","0"
"1146","12","2","0"
"1145","12","2","0"
"1144","12","3","0"
"1148","12","2","0"
"1147","12","2","0"
"1149","12","2","0"
"1150","12","4","0"
"1154","12","2","0"
"1151","12","3","0"
"1153","12","2","0"
"1155","12","3","0"
"1157","12","2","0"
"1152","12","6","0"
"1158","12","4","0"
"1156","12","4","0"
"1159","12","3","0"
"1160","12","4","0"
"1161","12","3","0"
"1162","12","2","0"
"1165","12","2","0"
"1163","12","3","0"
"1167","12","3","0"
"1164","12","5","0"
"1168","12","1","0"
"1169","12","2","0"
"1166","12","5","0"
"1170","12","3","0"
"1171","12","3","0"
"1172","12","2","0"
"1173","12","3","0"
"1174","12","3","0"
"1175","12","3","0"
"1179","12","2","0"
"1177","12","2","0"
"1176","12","2","0"
"1180","12","3","0"
"1178","12","3","0"
"1181","12","2","0"
"1184","12","2","0"
"1182","12","2","0"
"1183","12","3","0"
"1187","12","2","0"
"1186","12","3","0"
"1188","12","3","0"
"1185","12","3","0"
"1189","12","2","0"
"1190","12","3","0"
"1191","12","2","0"
"1195","12","2","0"
"1193","12","3","0"
"1194","12","3","0"
"1192","12","6","0"
"1197","12","3","0"
"1198","12","1","0"
"1196","12","3","0"
"1199","12","2","0"
"1201","13","2","0"
"1200","12","2","0"
"1202","13","3","0"
"1204","13","3","0"
"1205","13","4","0"
"1203","13","2","0"
"1208","13","2","0"
"1206","13","3","0"
"1207","13","2","0"
"1209","13","4","0"
"1213","13","3","0"
"1210","13","4","0"
"1212","13","4","0"
"1211","13","4","0"
"1214","13","2","0"
"1216","13","2","0"
"1217","13","3","0"
"1215","13","3","0"
"1220","13","2","0"
"1219","13","2","0"
"1218","13","2","0"
"1222","13","2","0"
"1221","13","4","0"
"1223","13","3","0"
"1226","13","4","0"
"1224","13","3","0"
"1225","13","3","0"
"1228","13","2","0"
"1227","13","3","0"
"1230","13","2","0"
"1229","13","5","0"
"1231","13","3","0"
"1233","13","2","0"
"1235","13","2","0"
"1232","13","4","0"
"1234","13","3","0"
"1236","13","3","0"
"1240","13","1","0"
"1237","13","3","0"
"1242","13","2","0"
"1238","13","4","0"
"1241","13","2","0"
"1239","13","3","0"
"1244","13","2","0"
"1245","13","3","0"
"1243","13","3","0"
"1246","13","4","0"
"1247","13","3","0"
"1248","13","2","0"
"1249","13","3","0"
"1250","13","4","0"
"1252","13","2","0"
"1254","13","3","0"
"1251","13","3","0"
"1255","13","2","0"
"1253","13","3","0"
"1256","13","4","0"
"1258","13","2","0"
"1257","13","3","0"
"1259","13","2","0"
"1261","13","2","0"
"1260","13","2","0"
"1262","13","5","0"
"1263","13","2","0"
"1264","13","4","0"
"1266","13","3","0"
"1267","13","2","0"
"1265","13","4","0"
"1269","13","2","0"
"1268","13","4","0"
"1271","13","3","0"
"1272","13","5","0"
"1274","13","3","0"
"1273","13","2","0"
"1276","13","2","0"
"1275","13","3","0"
"1270","13","11","0"
"1277","13","2","0"
"1278","13","2","0"
"1282","13","3","0"
"1279","13","4","0"
"1280","13","3","0"
"1281","13","4","0"
"1284","13","4","0"
"1285","13","2","0"
"1283","13","3","0"
"1286","13","2","0"
"1288","13","2","0"
"1289","13","3","0"
"1290","13","3","0"
"1287","13","3","0"
"1293","13","2","0"
"1294","13","2","0"
"1291","13","6","0"
"1296","13","3","0"
"1292","13","7","0"
"1295","13","4","0"
"1297","13","3","0"
"1298","13","3","0"
"1299","13","3","0"
"1301","14","4","0"
"1300","13","4","0"
"1306","14","3","0"
"1304","14","3","0"
"1305","14","2","0"
"1302","14","6","0"
"1303","14","4","0"
"1307","14","3","0"
"1308","14","3","0"
"1310","14","3","0"
"1312","14","3","0"
"1309","14","3","0"
"1313","14","3","0"
"1311","14","4","0"
"1314","14","3","0"
"1315","14","3","0"
"1316","14","5","0"
"1317","14","3","0"
"1318","14","3","0"
"1320","14","4","0"
"1321","14","4","0"
"1319","14","3","0"
"1322","14","2","0"
"1324","14","2","0"
"1323","14","4","0"
"1327","14","1","0"
"1326","14","3","0"
"1325","14","5","0"
"1329","14","2","0"
"1330","14","3","0"
"1328","14","6","0"
"1331","14","4","0"
"1332","14","2","0"
"1333","14","3","0"
"1334","14","3","0"
"1335","14","4","0"
"1337","14","2","0"
"1339","14","3","0"
"1336","14","4","0"
"1340","14","2","0"
"1338","14","3","0"
"1341","14","3","0"
"1342","14","2","0"
"1346","14","2","0"
"1344","14","3","0"
"1343","14","6","0"
"1347","14","2","0"
"1348","14","3","0"
"1350","14","3","0"
"1349","14","3","0"
"1345","14","4","0"
"1351","14","2","0"
"1352","14","3","0"
"1355","14","3","0"
"1353","14","3","0"
"1354","14","3","0"
"1357","14","3","0"
"1359","14","5","0"
"1358","14","2","0"
"1356","14","3","0"
"1360","14","2","0"
"1362","14","2","0"
"1363","14","2","0"
"1361","14","4","0"
